relpath,district,split
Mymensingh/mymn733.wav,Mymensingh,train
Mymensingh/mymn734.wav,Mymensingh,train
Mymensingh/mymn735.wav,Mymensingh,train
Mymensingh/mymn736.wav,Mymensingh,train
Mymensingh/mymn737.wav,Mymensingh,train
Mymensingh/mymn738.wav,Mymensingh,train
Mymensingh/mymn739.wav,Mymensingh,train
Mymensingh/mymn74.wav,Mymensingh,train
Mymensingh/mymn740.wav,Mymensingh,train
Mymensingh/mymn741.wav,Mymensingh,train
Mymensingh/mymn742.wav,Mymensingh,train
Mymensingh/mymn743.wav,Mymensingh,train
Mymensingh/mymn744.wav,Mymensingh,val
Mymensingh/mymn745.wav,Mymensingh,train
Mymensingh/mymn746.wav,Mymensingh,train
Mymensingh/mymn747.wav,Mymensingh,train
Mymensingh/mymn748.wav,Mymensingh,train
Mymensingh/mymn749.wav,Mymensingh,train
Mymensingh/mymn75.wav,Mymensingh,train
Mymensingh/mymn750.wav,Mymensingh,train
Mymensingh/mymn751.wav,Mymensingh,train
Mymensingh/mymn752.wav,Mymensingh,train
Mymensingh/mymn753.wav,Mymensingh,test
Mymensingh/mymn754.wav,Mymensingh,train
Mymensingh/mymn755.wav,Mymensingh,test
Mymensingh/mymn756.wav,Mymensingh,train
Mymensingh/mymn757.wav,Mymensingh,train
Mymensingh/mymn758.wav,Mymensingh,train
Mymensingh/mymn759.wav,Mymensingh,train
Mymensingh/mymn76.wav,Mymensingh,train
Mymensingh/mymn760.wav,Mymensingh,train
Mymensingh/mymn761.wav,Mymensingh,train
Mymensingh/mymn762.wav,Mymensingh,train
Mymensingh/mymn763.wav,Mymensingh,train
Mymensingh/mymn764.wav,Mymensingh,train
Mymensingh/mymn765.wav,Mymensingh,train
Mymensingh/mymn766.wav,Mymensingh,test
Mymensingh/mymn767.wav,Mymensingh,val
Mymensingh/mymn768.wav,Mymensingh,train
Mymensingh/mymn769.wav,Mymensingh,train
Mymensingh/mymn77.wav,Mymensingh,train
Mymensingh/mymn770.wav,Mymensingh,val
Mymensingh/mymn771.wav,Mymensingh,train
Mymensingh/mymn772.wav,Mymensingh,train
Mymensingh/mymn773.wav,Mymensingh,train
Mymensingh/mymn774.wav,Mymensingh,train
Mymensingh/mymn775.wav,Mymensingh,train
Mymensingh/mymn776.wav,Mymensingh,train
Mymensingh/mymn777.wav,Mymensingh,val
Mymensingh/mymn778.wav,Mymensingh,train
Mymensingh/mymn779.wav,Mymensingh,train
Mymensingh/mymn78.wav,Mymensingh,train
Mymensingh/mymn780.wav,Mymensingh,train
Mymensingh/mymn781.wav,Mymensingh,train
Mymensingh/mymn782.wav,Mymensingh,train
Mymensingh/mymn783.wav,Mymensingh,train
Mymensingh/mymn784.wav,Mymensingh,train
Mymensingh/mymn785.wav,Mymensingh,train
Mymensingh/mymn786.wav,Mymensingh,train
Mymensingh/mymn787.wav,Mymensingh,train
Mymensingh/mymn788.wav,Mymensingh,train
Mymensingh/mymn789.wav,Mymensingh,train
Mymensingh/mymn79.wav,Mymensingh,train
Mymensingh/mymn790.wav,Mymensingh,train
Mymensingh/mymn791.wav,Mymensingh,test
Mymensingh/mymn792.wav,Mymensingh,train
Mymensingh/mymn793.wav,Mymensingh,train
Mymensingh/mymn794.wav,Mymensingh,train
Mymensingh/mymn795.wav,Mymensingh,train
Mymensingh/mymn796.wav,Mymensingh,test
Mymensingh/mymn797.wav,Mymensingh,train
Mymensingh/mymn798.wav,Mymensingh,test
Mymensingh/mymn799.wav,Mymensingh,val
Mymensingh/mymn8.wav,Mymensingh,train
Mymensingh/mymn80.wav,Mymensingh,test
Mymensingh/mymn800.wav,Mymensingh,train
Mymensingh/mymn801.wav,Mymensingh,val
Mymensingh/mymn802.wav,Mymensingh,train
Mymensingh/mymn803.wav,Mymensingh,train
Mymensingh/mymn804.wav,Mymensingh,train
Mymensingh/mymn805.wav,Mymensingh,train
Mymensingh/mymn806.wav,Mymensingh,test
Mymensingh/mymn807.wav,Mymensingh,train
Mymensingh/mymn808.wav,Mymensingh,train
Mymensingh/mymn809.wav,Mymensingh,train
Mymensingh/mymn81.wav,Mymensingh,train
Mymensingh/mymn810.wav,Mymensingh,train
Mymensingh/mymn811.wav,Mymensingh,train
Mymensingh/mymn812.wav,Mymensingh,train
Mymensingh/mymn813.wav,Mymensingh,train
Mymensingh/mymn814.wav,Mymensingh,train
Mymensingh/mymn815.wav,Mymensingh,train
Mymensingh/mymn816.wav,Mymensingh,train
Mymensingh/mymn817.wav,Mymensingh,train
Mymensingh/mymn818.wav,Mymensingh,train
Mymensingh/mymn819.wav,Mymensingh,train
Mymensingh/mymn82.wav,Mymensingh,train
Mymensingh/mymn820.wav,Mymensingh,train
Mymensingh/mymn821.wav,Mymensingh,train
Mymensingh/mymn822.wav,Mymensingh,train
Mymensingh/mymn823.wav,Mymensingh,train
Mymensingh/mymn824.wav,Mymensingh,train
Mymensingh/mymn825.wav,Mymensingh,train
Mymensingh/mymn826.wav,Mymensingh,train
Mymensingh/mymn827.wav,Mymensingh,train
Mymensingh/mymn828.wav,Mymensingh,train
Mymensingh/mymn829.wav,Mymensingh,train
Mymensingh/mymn83.wav,Mymensingh,train
Mymensingh/mymn830.wav,Mymensingh,train
Mymensingh/mymn831.wav,Mymensingh,train
Mymensingh/mymn832.wav,Mymensingh,train
Mymensingh/mymn833.wav,Mymensingh,test
Mymensingh/mymn834.wav,Mymensingh,train
Mymensingh/mymn835.wav,Mymensingh,train
Mymensingh/mymn836.wav,Mymensingh,test
Mymensingh/mymn837.wav,Mymensingh,train
Mymensingh/mymn838.wav,Mymensingh,train
Mymensingh/mymn839.wav,Mymensingh,train
Mymensingh/mymn84.wav,Mymensingh,train
Mymensingh/mymn840.wav,Mymensingh,train
Mymensingh/mymn841.wav,Mymensingh,train
Mymensingh/mymn842.wav,Mymensingh,train
Mymensingh/mymn843.wav,Mymensingh,train
Mymensingh/mymn844.wav,Mymensingh,train
Mymensingh/mymn845.wav,Mymensingh,train
Mymensingh/mymn846.wav,Mymensingh,train
Mymensingh/mymn847.wav,Mymensingh,train
Mymensingh/mymn848.wav,Mymensingh,train
Mymensingh/mymn849.wav,Mymensingh,train
Mymensingh/mymn85.wav,Mymensingh,train
Mymensingh/mymn850.wav,Mymensingh,train
Mymensingh/mymn851.wav,Mymensingh,train
Mymensingh/mymn852.wav,Mymensingh,train
Mymensingh/mymn853.wav,Mymensingh,train
Mymensingh/mymn854.wav,Mymensingh,train
Mymensingh/mymn855.wav,Mymensingh,train
Mymensingh/mymn856.wav,Mymensingh,train
Mymensingh/mymn857.wav,Mymensingh,train
Mymensingh/mymn858.wav,Mymensingh,test
Mymensingh/mymn859.wav,Mymensingh,train
Mymensingh/mymn86.wav,Mymensingh,val
Mymensingh/mymn860.wav,Mymensingh,test
Mymensingh/mymn861.wav,Mymensingh,train
Mymensingh/mymn862.wav,Mymensingh,train
Mymensingh/mymn863.wav,Mymensingh,train
Mymensingh/mymn864.wav,Mymensingh,train
Mymensingh/mymn865.wav,Mymensingh,train
Mymensingh/mymn866.wav,Mymensingh,test
Mymensingh/mymn867.wav,Mymensingh,train
Mymensingh/mymn868.wav,Mymensingh,train
Mymensingh/mymn869.wav,Mymensingh,train
Mymensingh/mymn87.wav,Mymensingh,train
Mymensingh/mymn870.wav,Mymensingh,train
Mymensingh/mymn871.wav,Mymensingh,train
Mymensingh/mymn872.wav,Mymensingh,train
Mymensingh/mymn873.wav,Mymensingh,train
Mymensingh/mymn874.wav,Mymensingh,val
Mymensingh/mymn875.wav,Mymensingh,train
Mymensingh/mymn876.wav,Mymensingh,train
Mymensingh/mymn877.wav,Mymensingh,test
Mymensingh/mymn878.wav,Mymensingh,train
Mymensingh/mymn879.wav,Mymensingh,test
Mymensingh/mymn88.wav,Mymensingh,train
Mymensingh/mymn880.wav,Mymensingh,train
Mymensingh/mymn881.wav,Mymensingh,test
Mymensingh/mymn882.wav,Mymensingh,train
Mymensingh/mymn883.wav,Mymensingh,train
Mymensingh/mymn884.wav,Mymensingh,test
Mymensingh/mymn885.wav,Mymensingh,train
Mymensingh/mymn886.wav,Mymensingh,test
Mymensingh/mymn887.wav,Mymensingh,train
Mymensingh/mymn888.wav,Mymensingh,test
Mymensingh/mymn889.wav,Mymensingh,train
Mymensingh/mymn89.wav,Mymensingh,train
Mymensingh/mymn890.wav,Mymensingh,train
Mymensingh/mymn891.wav,Mymensingh,train
Mymensingh/mymn892.wav,Mymensingh,train
Mymensingh/mymn893.wav,Mymensingh,train
Mymensingh/mymn894.wav,Mymensingh,test
Mymensingh/mymn895.wav,Mymensingh,test
Mymensingh/mymn896.wav,Mymensingh,train
Mymensingh/mymn897.wav,Mymensingh,train
Mymensingh/mymn898.wav,Mymensingh,test
Mymensingh/mymn899.wav,Mymensingh,val
Mymensingh/mymn9.wav,Mymensingh,val
Mymensingh/mymn90.wav,Mymensingh,test
Mymensingh/mymn900.wav,Mymensingh,train
Mymensingh/mymn901.wav,Mymensingh,train
Mymensingh/mymn902.wav,Mymensingh,train
Mymensingh/mymn903.wav,Mymensingh,train
Mymensingh/mymn904.wav,Mymensingh,train
Mymensingh/mymn905.wav,Mymensingh,train
Mymensingh/mymn906.wav,Mymensingh,test
Mymensingh/mymn907.wav,Mymensingh,train
Mymensingh/mymn908.wav,Mymensingh,test
Mymensingh/mymn909.wav,Mymensingh,test
Mymensingh/mymn91.wav,Mymensingh,train
Mymensingh/mymn910.wav,Mymensingh,train
Mymensingh/mymn911.wav,Mymensingh,train
Mymensingh/mymn912.wav,Mymensingh,train
Mymensingh/mymn913.wav,Mymensingh,train
Mymensingh/mymn914.wav,Mymensingh,train
Mymensingh/mymn915.wav,Mymensingh,train
Mymensingh/mymn916.wav,Mymensingh,train
Mymensingh/mymn917.wav,Mymensingh,test
Mymensingh/mymn918.wav,Mymensingh,train
Mymensingh/mymn919.wav,Mymensingh,train
Mymensingh/mymn92.wav,Mymensingh,train
Mymensingh/mymn920.wav,Mymensingh,train
Mymensingh/mymn921.wav,Mymensingh,test
Mymensingh/mymn922.wav,Mymensingh,train
Mymensingh/mymn923.wav,Mymensingh,train
Mymensingh/mymn924.wav,Mymensingh,test
Mymensingh/mymn925.wav,Mymensingh,train
Mymensingh/mymn926.wav,Mymensingh,train
Mymensingh/mymn927.wav,Mymensingh,test
Mymensingh/mymn928.wav,Mymensingh,train
Mymensingh/mymn929.wav,Mymensingh,train
Mymensingh/mymn93.wav,Mymensingh,train
Mymensingh/mymn930.wav,Mymensingh,val
Mymensingh/mymn931.wav,Mymensingh,train
Mymensingh/mymn932.wav,Mymensingh,train
Mymensingh/mymn933.wav,Mymensingh,train
Mymensingh/mymn934.wav,Mymensingh,test
Mymensingh/mymn935.wav,Mymensingh,val
Mymensingh/mymn936.wav,Mymensingh,test
Mymensingh/mymn937.wav,Mymensingh,train
Mymensingh/mymn938.wav,Mymensingh,train
Mymensingh/mymn939.wav,Mymensingh,train
Mymensingh/mymn94.wav,Mymensingh,val
Mymensingh/mymn940.wav,Mymensingh,test
Mymensingh/mymn941.wav,Mymensingh,train
Mymensingh/mymn942.wav,Mymensingh,test
Mymensingh/mymn943.wav,Mymensingh,train
Mymensingh/mymn944.wav,Mymensingh,train
Mymensingh/mymn945.wav,Mymensingh,train
Mymensingh/mymn946.wav,Mymensingh,train
Mymensingh/mymn947.wav,Mymensingh,val
Mymensingh/mymn948.wav,Mymensingh,train
Mymensingh/mymn949.wav,Mymensingh,train
Mymensingh/mymn95.wav,Mymensingh,train
Mymensingh/mymn950.wav,Mymensingh,train
Mymensingh/mymn951.wav,Mymensingh,test
Mymensingh/mymn952.wav,Mymensingh,train
Mymensingh/mymn953.wav,Mymensingh,train
Mymensingh/mymn954.wav,Mymensingh,train
Mymensingh/mymn955.wav,Mymensingh,train
Mymensingh/mymn956.wav,Mymensingh,val
Mymensingh/mymn957.wav,Mymensingh,train
Mymensingh/mymn958.wav,Mymensingh,train
Mymensingh/mymn959.wav,Mymensingh,train
Mymensingh/mymn96.wav,Mymensingh,test
Mymensingh/mymn960.wav,Mymensingh,test
Mymensingh/mymn961.wav,Mymensingh,train
Mymensingh/mymn962.wav,Mymensingh,train
Mymensingh/mymn963.wav,Mymensingh,train
Mymensingh/mymn964.wav,Mymensingh,test
Mymensingh/mymn965.wav,Mymensingh,train
Mymensingh/mymn966.wav,Mymensingh,test
Mymensingh/mymn967.wav,Mymensingh,test
Mymensingh/mymn968.wav,Mymensingh,train
Mymensingh/mymn969.wav,Mymensingh,train
Mymensingh/mymn97.wav,Mymensingh,train
Mymensingh/mymn970.wav,Mymensingh,val
Mymensingh/mymn971.wav,Mymensingh,train
Mymensingh/mymn972.wav,Mymensingh,train
Mymensingh/mymn973.wav,Mymensingh,test
Mymensingh/mymn974.wav,Mymensingh,train
Mymensingh/mymn975.wav,Mymensingh,train
Mymensingh/mymn976.wav,Mymensingh,train
Mymensingh/mymn977.wav,Mymensingh,train
Mymensingh/mymn978.wav,Mymensingh,test
Mymensingh/mymn979.wav,Mymensingh,train
Mymensingh/mymn98.wav,Mymensingh,train
Mymensingh/mymn980.wav,Mymensingh,train
Mymensingh/mymn981.wav,Mymensingh,train
Mymensingh/mymn982.wav,Mymensingh,train
Mymensingh/mymn983.wav,Mymensingh,train
Mymensingh/mymn984.wav,Mymensingh,train
Mymensingh/mymn985.wav,Mymensingh,train
Mymensingh/mymn986.wav,Mymensingh,train
Mymensingh/mymn987.wav,Mymensingh,train
Mymensingh/mymn988.wav,Mymensingh,train
Mymensingh/mymn989.wav,Mymensingh,test
Mymensingh/mymn99.wav,Mymensingh,train
Mymensingh/mymn990.wav,Mymensingh,train
Mymensingh/mymn991.wav,Mymensingh,val
Mymensingh/mymn992.wav,Mymensingh,train
Mymensingh/mymn993.wav,Mymensingh,train
Mymensingh/mymn994.wav,Mymensingh,train
Mymensingh/mymn995.wav,Mymensingh,train
Mymensingh/mymn996.wav,Mymensingh,train
Mymensingh/mymn997.wav,Mymensingh,val
Mymensingh/mymn998.wav,Mymensingh,train
Mymensingh/mymn999.wav,Mymensingh,test
Shylet/shlt1.wav,Sylhet,train
Shylet/shlt10.wav,Sylhet,train
Shylet/shlt100.wav,Sylhet,train
Shylet/shlt101.wav,Sylhet,train
Shylet/shlt102.wav,Sylhet,test
Shylet/shlt103.wav,Sylhet,train
Shylet/shlt104.wav,Sylhet,train
Shylet/shlt105.wav,Sylhet,train
Shylet/shlt106.wav,Sylhet,train
Shylet/shlt107.wav,Sylhet,train
Shylet/shlt108.wav,Sylhet,train
Shylet/shlt109.wav,Sylhet,train
Shylet/shlt11.wav,Sylhet,train
Shylet/shlt110.wav,Sylhet,val
Shylet/shlt111.wav,Sylhet,train
Shylet/shlt112.wav,Sylhet,val
Shylet/shlt113.wav,Sylhet,test
Shylet/shlt114.wav,Sylhet,train
Shylet/shlt115.wav,Sylhet,train
Shylet/shlt116.wav,Sylhet,train
Shylet/shlt117.wav,Sylhet,val
Shylet/shlt118.wav,Sylhet,train
Shylet/shlt119.wav,Sylhet,test
Shylet/shlt12.wav,Sylhet,train
Shylet/shlt120.wav,Sylhet,train
Shylet/shlt121.wav,Sylhet,test
Shylet/shlt122.wav,Sylhet,train
Shylet/shlt123.wav,Sylhet,train
Shylet/shlt124.wav,Sylhet,train
Shylet/shlt125.wav,Sylhet,test
Shylet/shlt126.wav,Sylhet,train
Shylet/shlt127.wav,Sylhet,train
Shylet/shlt128.wav,Sylhet,train
Shylet/shlt129.wav,Sylhet,test
Shylet/shlt13.wav,Sylhet,train
Shylet/shlt130.wav,Sylhet,train
Shylet/shlt131.wav,Sylhet,train
Shylet/shlt132.wav,Sylhet,train
Shylet/shlt133.wav,Sylhet,train
Shylet/shlt134.wav,Sylhet,test
Shylet/shlt135.wav,Sylhet,train
Shylet/shlt136.wav,Sylhet,val
Shylet/shlt137.wav,Sylhet,val
Shylet/shlt138.wav,Sylhet,val
Shylet/shlt139.wav,Sylhet,test
Shylet/shlt14.wav,Sylhet,train
Shylet/shlt140.wav,Sylhet,train
Shylet/shlt141.wav,Sylhet,train
Shylet/shlt142.wav,Sylhet,test
Shylet/shlt143.wav,Sylhet,train
Shylet/shlt144.wav,Sylhet,train
Shylet/shlt145.wav,Sylhet,train
Shylet/shlt146.wav,Sylhet,train
Shylet/shlt147.wav,Sylhet,train
Shylet/shlt148.wav,Sylhet,val
Shylet/shlt149.wav,Sylhet,train
Shylet/shlt15.wav,Sylhet,train
Shylet/shlt150.wav,Sylhet,train
Shylet/shlt151.wav,Sylhet,train
Shylet/shlt152.wav,Sylhet,train
Shylet/shlt153.wav,Sylhet,train
Shylet/shlt154.wav,Sylhet,train
Shylet/shlt155.wav,Sylhet,train
Shylet/shlt156.wav,Sylhet,test
Shylet/shlt157.wav,Sylhet,train
Shylet/shlt158.wav,Sylhet,train
Shylet/shlt159.wav,Sylhet,test
Shylet/shlt16.wav,Sylhet,val
Shylet/shlt160.wav,Sylhet,train
Shylet/shlt161.wav,Sylhet,train
Shylet/shlt162.wav,Sylhet,train
Shylet/shlt163.wav,Sylhet,train
Shylet/shlt164.wav,Sylhet,train
Shylet/shlt165.wav,Sylhet,train
Shylet/shlt166.wav,Sylhet,test
Shylet/shlt167.wav,Sylhet,test
Shylet/shlt168.wav,Sylhet,train
Shylet/shlt169.wav,Sylhet,train
Shylet/shlt17.wav,Sylhet,train
Shylet/shlt170.wav,Sylhet,train
Shylet/shlt171.wav,Sylhet,val
Shylet/shlt172.wav,Sylhet,train
Shylet/shlt173.wav,Sylhet,train
Shylet/shlt174.wav,Sylhet,train
Shylet/shlt175.wav,Sylhet,train
Shylet/shlt176.wav,Sylhet,val
Shylet/shlt177.wav,Sylhet,train
Shylet/shlt178.wav,Sylhet,train
Shylet/shlt179.wav,Sylhet,train
Shylet/shlt18.wav,Sylhet,train
Shylet/shlt180.wav,Sylhet,train
Shylet/shlt181.wav,Sylhet,train
Shylet/shlt182.wav,Sylhet,val
Shylet/shlt183.wav,Sylhet,val
Shylet/shlt184.wav,Sylhet,test
Shylet/shlt185.wav,Sylhet,val
Shylet/shlt186.wav,Sylhet,train
Shylet/shlt187.wav,Sylhet,train
Shylet/shlt188.wav,Sylhet,train
Shylet/shlt189.wav,Sylhet,train
Shylet/shlt19.wav,Sylhet,test
Shylet/shlt190.wav,Sylhet,val
Shylet/shlt191.wav,Sylhet,train
Shylet/shlt192.wav,Sylhet,test
Shylet/shlt193.wav,Sylhet,train
Shylet/shlt194.wav,Sylhet,train
Shylet/shlt195.wav,Sylhet,train
Shylet/shlt196.wav,Sylhet,test
Shylet/shlt197.wav,Sylhet,train
Shylet/shlt198.wav,Sylhet,train
Shylet/shlt199.wav,Sylhet,train
Shylet/shlt2.wav,Sylhet,train
Shylet/shlt20.wav,Sylhet,train
Shylet/shlt200.wav,Sylhet,train
Shylet/shlt201.wav,Sylhet,train
Shylet/shlt202.wav,Sylhet,train
Shylet/shlt203.wav,Sylhet,train
Shylet/shlt204.wav,Sylhet,val
Shylet/shlt205.wav,Sylhet,train
Shylet/shlt206.wav,Sylhet,train
Shylet/shlt207.wav,Sylhet,test
Shylet/shlt208.wav,Sylhet,test
Shylet/shlt209.wav,Sylhet,train
Shylet/shlt21.wav,Sylhet,train
Shylet/shlt210.wav,Sylhet,test
Shylet/shlt211.wav,Sylhet,train
Shylet/shlt212.wav,Sylhet,test
Shylet/shlt213.wav,Sylhet,train
Shylet/shlt214.wav,Sylhet,test
Shylet/shlt215.wav,Sylhet,train
Shylet/shlt216.wav,Sylhet,train
Shylet/shlt217.wav,Sylhet,train
Shylet/shlt218.wav,Sylhet,test
Shylet/shlt219.wav,Sylhet,test
Shylet/shlt22.wav,Sylhet,train
Shylet/shlt220.wav,Sylhet,train
Shylet/shlt221.wav,Sylhet,train
Shylet/shlt222.wav,Sylhet,train
Shylet/shlt223.wav,Sylhet,train
Shylet/shlt224.wav,Sylhet,train
Shylet/shlt225.wav,Sylhet,test
Shylet/shlt226.wav,Sylhet,train
Shylet/shlt227.wav,Sylhet,train
Shylet/shlt228.wav,Sylhet,train
Shylet/shlt229.wav,Sylhet,val
Shylet/shlt23.wav,Sylhet,train
Shylet/shlt230.wav,Sylhet,test
Shylet/shlt231.wav,Sylhet,train
Shylet/shlt232.wav,Sylhet,train
Shylet/shlt233.wav,Sylhet,test
Shylet/shlt234.wav,Sylhet,test
Shylet/shlt235.wav,Sylhet,train
Shylet/shlt236.wav,Sylhet,test
Shylet/shlt237.wav,Sylhet,train
Shylet/shlt238.wav,Sylhet,test
Shylet/shlt239.wav,Sylhet,train
Shylet/shlt24.wav,Sylhet,train
Shylet/shlt240.wav,Sylhet,val
Shylet/shlt241.wav,Sylhet,train
Shylet/shlt242.wav,Sylhet,train
Shylet/shlt243.wav,Sylhet,train
Shylet/shlt244.wav,Sylhet,train
Shylet/shlt245.wav,Sylhet,train
Shylet/shlt246.wav,Sylhet,train
Shylet/shlt247.wav,Sylhet,train
Shylet/shlt248.wav,Sylhet,test
Shylet/shlt249.wav,Sylhet,train
Shylet/shlt25.wav,Sylhet,train
Shylet/shlt250.wav,Sylhet,test
Shylet/shlt251.wav,Sylhet,train
Shylet/shlt252.wav,Sylhet,train
Shylet/shlt253.wav,Sylhet,train
Shylet/shlt254.wav,Sylhet,val
Shylet/shlt255.wav,Sylhet,train
Shylet/shlt256.wav,Sylhet,val
Shylet/shlt257.wav,Sylhet,test
Shylet/shlt258.wav,Sylhet,train
Shylet/shlt259.wav,Sylhet,train
Shylet/shlt26.wav,Sylhet,test
Shylet/shlt260.wav,Sylhet,train
Shylet/shlt261.wav,Sylhet,train
Shylet/shlt262.wav,Sylhet,train
Shylet/shlt263.wav,Sylhet,train
Shylet/shlt264.wav,Sylhet,train
Shylet/shlt265.wav,Sylhet,train
Shylet/shlt266.wav,Sylhet,train
Shylet/shlt267.wav,Sylhet,train
Shylet/shlt268.wav,Sylhet,train
Shylet/shlt269.wav,Sylhet,train
Shylet/shlt27.wav,Sylhet,train
Shylet/shlt270.wav,Sylhet,test
Shylet/shlt271.wav,Sylhet,train
Shylet/shlt272.wav,Sylhet,train
Shylet/shlt273.wav,Sylhet,train
Shylet/shlt274.wav,Sylhet,test
Shylet/shlt275.wav,Sylhet,train
Shylet/shlt276.wav,Sylhet,train
Shylet/shlt277.wav,Sylhet,train
Shylet/shlt278.wav,Sylhet,train
Shylet/shlt279.wav,Sylhet,train
Shylet/shlt28.wav,Sylhet,test
Shylet/shlt280.wav,Sylhet,train
Shylet/shlt281.wav,Sylhet,test
Shylet/shlt282.wav,Sylhet,train
Shylet/shlt283.wav,Sylhet,train
Shylet/shlt284.wav,Sylhet,train
Shylet/shlt285.wav,Sylhet,train
Shylet/shlt286.wav,Sylhet,val
Shylet/shlt287.wav,Sylhet,train
Shylet/shlt288.wav,Sylhet,train
Shylet/shlt289.wav,Sylhet,val
Shylet/shlt29.wav,Sylhet,train
Shylet/shlt290.wav,Sylhet,train
Shylet/shlt291.wav,Sylhet,train
Shylet/shlt292.wav,Sylhet,val
Shylet/shlt293.wav,Sylhet,test
Shylet/shlt294.wav,Sylhet,train
Shylet/shlt295.wav,Sylhet,val
Shylet/shlt296.wav,Sylhet,train
Shylet/shlt297.wav,Sylhet,train
Shylet/shlt298.wav,Sylhet,val
Shylet/shlt299.wav,Sylhet,train
Shylet/shlt3.wav,Sylhet,train
Shylet/shlt30.wav,Sylhet,train
Shylet/shlt300.wav,Sylhet,train
Shylet/shlt301.wav,Sylhet,train
Shylet/shlt302.wav,Sylhet,train
Shylet/shlt303.wav,Sylhet,train
Shylet/shlt304.wav,Sylhet,val
Shylet/shlt305.wav,Sylhet,val
Shylet/shlt306.wav,Sylhet,train
Shylet/shlt307.wav,Sylhet,train
Shylet/shlt308.wav,Sylhet,test
Shylet/shlt309.wav,Sylhet,test
Shylet/shlt31.wav,Sylhet,train
Shylet/shlt310.wav,Sylhet,train
Shylet/shlt311.wav,Sylhet,val
Shylet/shlt312.wav,Sylhet,train
Shylet/shlt313.wav,Sylhet,train
Shylet/shlt314.wav,Sylhet,train
Shylet/shlt315.wav,Sylhet,train
Shylet/shlt316.wav,Sylhet,train
Shylet/shlt317.wav,Sylhet,train
Shylet/shlt318.wav,Sylhet,test
Shylet/shlt319.wav,Sylhet,train
Shylet/shlt32.wav,Sylhet,train
Shylet/shlt320.wav,Sylhet,test
Shylet/shlt321.wav,Sylhet,train
Shylet/shlt322.wav,Sylhet,train
Shylet/shlt323.wav,Sylhet,train
Shylet/shlt324.wav,Sylhet,train
Shylet/shlt325.wav,Sylhet,train
Shylet/shlt326.wav,Sylhet,train
Shylet/shlt327.wav,Sylhet,val
Shylet/shlt328.wav,Sylhet,train
Shylet/shlt329.wav,Sylhet,train
Shylet/shlt33.wav,Sylhet,val
Shylet/shlt330.wav,Sylhet,train
Shylet/shlt331.wav,Sylhet,train
Shylet/shlt332.wav,Sylhet,train
Shylet/shlt333.wav,Sylhet,train
Shylet/shlt334.wav,Sylhet,test
Shylet/shlt335.wav,Sylhet,train
Shylet/shlt336.wav,Sylhet,train
Shylet/shlt337.wav,Sylhet,train
Shylet/shlt338.wav,Sylhet,train
Shylet/shlt339.wav,Sylhet,train
Shylet/shlt34.wav,Sylhet,train
Shylet/shlt340.wav,Sylhet,train
Shylet/shlt341.wav,Sylhet,train
Shylet/shlt342.wav,Sylhet,train
Shylet/shlt343.wav,Sylhet,train
Shylet/shlt344.wav,Sylhet,train
Shylet/shlt345.wav,Sylhet,test
Shylet/shlt346.wav,Sylhet,train
Shylet/shlt347.wav,Sylhet,val
Shylet/shlt348.wav,Sylhet,train
Shylet/shlt349.wav,Sylhet,train
Shylet/shlt35.wav,Sylhet,train
Shylet/shlt350.wav,Sylhet,val
Shylet/shlt351.wav,Sylhet,val
Shylet/shlt352.wav,Sylhet,train
Shylet/shlt353.wav,Sylhet,train
Shylet/shlt354.wav,Sylhet,train
Shylet/shlt355.wav,Sylhet,train
Shylet/shlt356.wav,Sylhet,train
Shylet/shlt357.wav,Sylhet,val
Shylet/shlt358.wav,Sylhet,train
Shylet/shlt359.wav,Sylhet,train
Shylet/shlt36.wav,Sylhet,train
Shylet/shlt360.wav,Sylhet,train
Shylet/shlt361.wav,Sylhet,train
Shylet/shlt362.wav,Sylhet,train
Shylet/shlt363.wav,Sylhet,train
Shylet/shlt364.wav,Sylhet,train
Shylet/shlt365.wav,Sylhet,train
Shylet/shlt366.wav,Sylhet,train
Shylet/shlt367.wav,Sylhet,train
Shylet/shlt368.wav,Sylhet,train
Shylet/shlt369.wav,Sylhet,train
Shylet/shlt37.wav,Sylhet,val
Shylet/shlt370.wav,Sylhet,val
Shylet/shlt371.wav,Sylhet,train
Shylet/shlt372.wav,Sylhet,train
Shylet/shlt373.wav,Sylhet,train
Shylet/shlt374.wav,Sylhet,train
Shylet/shlt375.wav,Sylhet,val
Shylet/shlt376.wav,Sylhet,train
Shylet/shlt377.wav,Sylhet,train
Shylet/shlt378.wav,Sylhet,train
Shylet/shlt379.wav,Sylhet,train
Shylet/shlt38.wav,Sylhet,test
Shylet/shlt380.wav,Sylhet,train
Shylet/shlt381.wav,Sylhet,test
Shylet/shlt382.wav,Sylhet,train
Shylet/shlt383.wav,Sylhet,train
Shylet/shlt384.wav,Sylhet,train
Shylet/shlt385.wav,Sylhet,val
Shylet/shlt386.wav,Sylhet,train
Shylet/shlt387.wav,Sylhet,val
Shylet/shlt388.wav,Sylhet,train
Shylet/shlt389.wav,Sylhet,val
Shylet/shlt39.wav,Sylhet,train
Shylet/shlt390.wav,Sylhet,train
Shylet/shlt391.wav,Sylhet,train
Shylet/shlt392.wav,Sylhet,train
Shylet/shlt393.wav,Sylhet,train
Shylet/shlt394.wav,Sylhet,train
Shylet/shlt395.wav,Sylhet,train
